Game File,Game Date,Pitching Team,Hitting Team,Pitcher,Batter,Inning,Plate Appearance,Play,Play Type,Outs,New BaseOut State,Pitch Sequence,Batter Handedness,Pitcher Handedness,Runs Scored On Play,Runs Charged To,Game Location (Hitting),Game Location (Pitching),Previous BaseOut State,Next Outs,Outs on Play,All Counts,Inning Number,Grouped Play Type
639286.xml,4/8/2026,MARYLAND,GEORGETO,Elisea Wiegand,Gabby Park,T6,48,Gabby Park singled up the middle (0-1 K); Brooke Rebhan advanced to second.,1B MI,0,12_,KP,L,R,0,[],Away,Home,1__,0.0,0.0,"['0-0', '0-1']",6,Single
639286.xml,4/8/2026,MARYLAND,GEORGETO,Elisea Wiegand,Dayanara Campos,T6,49,"Dayanara Campos homered to left field, 3 RBI (2-1 KBB); Gabby Park scored; Brooke Rebhan scored.",HR LF RBI3,0,___,KBBP,L,R,3,"['Elisea Wiegand', 'Elisea Wiegand', 'Elisea Wiegand']",Away,Home,12_,0.0,0.0,"['0-0', '0-1', '1-1', '2-1']",6,Home Run
639286.xml,4/8/2026,MARYLAND,GEORGETO,Elisea Wiegand,Taylor Francis,T6,50,Taylor Francis grounded out to 2b (2-1 KBB).,43,0,___,KBBP,R,R,0,[],Away,Home,___,1.0,1.0,"['0-0', '0-1', '1-1', '2-1']",6,Out
639286.xml,4/8/2026,MARYLAND,GEORGETO,Elisea Wiegand,Devyn Johnson,T6,51,Devyn Johnson flied out to cf to right center (1-1 BK).,F8 RC,1,___,BKP,R,R,0,[],Away,Home,___,2.0,1.0,"['0-0', '1-0', '1-1']",6,Out
639286.xml,4/8/2026,MARYLAND,GEORGETO,Elisea Wiegand,Emily Strittmatter,T6,52,Emily Strittmatter walked (3-1 BFBBB).,BB,2,1__,BFBBB,R,R,0,[],Away,Home,___,2.0,0.0,"['0-0', '1-0', '1-1', '2-1', '3-1']",6,Walk
639286.xml,4/8/2026,MARYLAND,GEORGETO,Elisea Wiegand,Nina Sarlo,T6,53,Nina Sarlo singled to right field (1-0 B); Emily Strittmatter advanced to second.,1B 9,2,12_,BP,R,R,0,[],Away,Home,1__,2.0,0.0,"['0-0', '1-0']",6,Single
639286.xml,4/8/2026,MARYLAND,GEORGETO,Keira Bucher,Ally Pearce,T6,56,Ally Pearce reached on a fielder's choice (0-0); Nina Sarlo advanced to second; Emily Strittmatter out at third ss to 3b.,FC,2,12_,N/A,L,R,0,[],Away,Home,12_,3.0,1.0,['Unknown'],6,Fielders Choice
639286.xml,4/8/2026,GEORGETO,MARYLAND,Marina Egbert,Zayda Rocke,B6,58,Zayda Rocke singled through the left side (3-1 BBBK).,1B LS,0,1__,BBBKP,R,R,0,[],Home,Away,___,0.0,0.0,"['0-0', '1-0', '2-0', '3-0', '3-1']",6,Single
639286.xml,4/8/2026,GEORGETO,MARYLAND,Marina Egbert,Logan Turner,B6,60,Logan Turner doubled to left field (2-1 KBB); Gracelyn Solarz advanced to third.,2B 7,0,_23,KBBP,R,R,0,[],Home,Away,1__,0.0,0.0,"['0-0', '0-1', '1-1', '2-1']",6,Double
639286.xml,4/8/2026,GEORGETO,MARYLAND,Marina Egbert,Caroline Fox,B6,62,"Caroline Fox singled to shortstop, RBI (2-2 BFBFF); Lauren Caye advanced to third; Gracelyn Solarz scored.",1B 6 RBI1,0,1_3,BFBFFP,L,R,1,['Marina Egbert'],Home,Away,_23,0.0,0.0,"['0-0', '1-0', '1-1', '2-1', '2-2']",6,Single
639286.xml,4/8/2026,GEORGETO,MARYLAND,Marina Egbert,Gracie Wilson,B6,63,Gracie Wilson grounded out to ss (1-0 B); Caroline Fox advanced to second.,63,0,_23,BP,R,R,0,[],Home,Away,1_3,1.0,1.0,"['0-0', '1-0']",6,Out
639286.xml,4/8/2026,GEORGETO,MARYLAND,Marina Egbert,"Rodmyre,Sage",B6,65,Sage Rodmyre grounded out to ss (2-2 KBBK).,63,1,_23,KBBKP,R,R,0,[],Home,Away,_23,2.0,1.0,"['0-0', '0-1', '1-1', '2-1', '2-2']",6,Out
639286.xml,4/8/2026,GEORGETO,MARYLAND,Marina Egbert,Jaylee Williams,B6,67,"Jaylee Williams singled to pitcher, RBI (0-0); Caroline Fox advanced to third; Lauren Caye scored.",1B 1 RBI1,2,1_3,P,L,R,1,['Marina Egbert'],Home,Away,_23,2.0,0.0,['0-0'],6,Single
639286.xml,4/8/2026,GEORGETO,MARYLAND,Marina Egbert,Sammi Woods,B6,68,Sammi Woods popped up to 3b (1-0 B).,P5,2,1_3,BP,R,R,0,[],Home,Away,1_3,3.0,1.0,"['0-0', '1-0']",6,Out
639286.xml,4/8/2026,MARYLAND,GEORGETO,Keira Bucher,Claire Turner,T7,73,Claire Turner grounded out to 2b (1-1 BK).,43,0,___,BKP,R,R,0,[],Away,Home,___,1.0,1.0,"['0-0', '1-0', '1-1']",7,Out
639286.xml,4/8/2026,MARYLAND,GEORGETO,Keira Bucher,Brooke Rebhan,T7,74,Brooke Rebhan struck out swinging (1-2 KFBS).,KS,1,___,KFBS,R,R,0,[],Away,Home,___,2.0,1.0,"['0-0', '0-1', '0-2', '1-2']",7,Strikeout
639286.xml,4/8/2026,MARYLAND,GEORGETO,Keira Bucher,Gabby Park,T7,75,Gabby Park struck out swinging (3-2 BBKBKS).,KS,2,___,BBKBKS,L,R,0,[],Away,Home,___,3.0,1.0,"['0-0', '1-0', '2-0', '2-1', '3-1', '3-2']",7,Strikeout
639286.xml,4/8/2026,GEORGETO,MARYLAND,Marina Egbert,Mariah Penta,B7,76,Mariah Penta flied out to cf (0-0).,F8,0,___,P,R,R,0,[],Home,Away,___,1.0,1.0,['0-0'],7,Out
639286.xml,4/8/2026,GEORGETO,MARYLAND,Marina Egbert,Matti Benson,B7,77,"Matti Benson reached first on a throwing error by p, advanced to second (1-2 KBK).",E1T +,1,_2_,KBKP,L,R,0,[],Home,Away,___,1.0,0.0,"['0-0', '0-1', '1-1', '1-2']",7,Reached on Error
639286.xml,4/8/2026,GEORGETO,MARYLAND,Marina Egbert,Zayda Rocke,B7,78,"Zayda Rocke homered to left field, 2 RBI (0-0); Matti Benson scored, unearned.",HR 7 RBI2,1,___,P,R,R,2,"['Marina Egbert', 'Marina Egbert']",Home,Away,_2_,1.0,0.0,['0-0'],7,Home Run
628958.xml,4/10/2026,MARYLAND,OREGON,Caitlin Olensky,Elon Butler,T1,1,Elon Butler walked (3-2 FBFBBB).,BB,0,1__,FBFBBB,R,L,0,[],Away,Home,___,0.0,0.0,"['0-0', '0-1', '1-1', '1-2', '2-2', '3-2']",1,Walk
628958.xml,4/10/2026,MARYLAND,OREGON,Caitlin Olensky,Kaylynn Jones,T1,2,Kaylynn Jones singled to left field (0-1 K); Elon Butler advanced to second.,1B 7,0,12_,KP,L,L,0,[],Away,Home,1__,0.0,0.0,"['0-0', '0-1']",1,Single
628958.xml,4/10/2026,MARYLAND,OREGON,Caitlin Olensky,Amari Harper,T1,3,Amari Harper grounded out to 3b (2-2 BKFBF); Kaylynn Jones advanced to second; Elon Butler out at third 3b unassisted.,53,0,_2_,BKFBFP,L,L,0,[],Away,Home,12_,2.0,2.0,"['0-0', '1-0', '1-1', '1-2', '2-2']",1,Out
628958.xml,4/10/2026,MARYLAND,OREGON,Caitlin Olensky,Emma Cox,T1,4,Emma Cox flied out to cf (1-0 B).,F8,2,_2_,BP,R,L,0,[],Away,Home,_2_,3.0,1.0,"['0-0', '1-0']",1,Out
628958.xml,4/10/2026,OREGON,MARYLAND,Lyndsey Grein,Sammi Woods,B1,5,Sammi Woods grounded out to p (2-2 KKBFFB).,13,0,___,KKBFFBP,R,R,0,[],Home,Away,___,1.0,1.0,"['0-0', '0-1', '0-2', '1-2', '2-2']",1,Out
628958.xml,4/10/2026,OREGON,MARYLAND,Lyndsey Grein,Bailey Murphy,B1,6,Bailey Murphy singled to left center (1-2 KKFB).,1B LC,1,1__,KKFBP,L,R,0,[],Home,Away,___,1.0,0.0,"['0-0', '0-1', '0-2', '1-2']",1,Single
628958.xml,4/10/2026,OREGON,MARYLAND,Lyndsey Grein,Mariah Penta,B1,7,Mariah Penta struck out looking (0-2 SFK).,KL,1,1__,SFK,R,R,0,[],Home,Away,1__,2.0,1.0,"['0-0', '0-1', '0-2']",1,Strikeout
628958.xml,4/10/2026,OREGON,MARYLAND,Lyndsey Grein,Matti Benson,B1,8,Matti Benson struck out looking (1-2 SKBK).,KL,2,1__,SKBK,L,R,0,[],Home,Away,1__,3.0,1.0,"['0-0', '0-1', '0-2', '1-2']",1,Strikeout
628958.xml,4/10/2026,MARYLAND,OREGON,Caitlin Olensky,Ayanna Shaw,T2,9,Ayanna Shaw grounded out to 2b (0-1 F).,43,0,___,FP,L,L,0,[],Away,Home,___,1.0,1.0,"['0-0', '0-1']",2,Out
628958.xml,4/10/2026,MARYLAND,OREGON,Caitlin Olensky,Taryn Ho,T2,10,Taryn Ho singled through the left side (2-1 BFB).,1B LS,1,1__,BFBP,R,L,0,[],Away,Home,___,1.0,0.0,"['0-0', '1-0', '1-1', '2-1']",2,Single
628958.xml,4/10/2026,MARYLAND,OREGON,Caitlin Olensky,Stefini Ma'Ake,T2,11,Stefini Ma'Ake reached on a fielder's choice (1-0 B); Taryn Ho out at second 2b to ss.,FC,1,1__,BP,R,L,0,[],Away,Home,1__,2.0,1.0,"['0-0', '1-0']",2,Fielders Choice
628958.xml,4/10/2026,MARYLAND,OREGON,Caitlin Olensky,Addison Amaral,T2,12,Addison Amaral walked (3-2 BKBBKB); Stefini Ma'Ake advanced to second.,BB,2,12_,BKBBKB,R,L,0,[],Away,Home,1__,2.0,0.0,"['0-0', '1-0', '1-1', '2-1', '3-1', '3-2']",2,Walk
628958.xml,4/10/2026,MARYLAND,OREGON,Caitlin Olensky,Katie Flannery,T2,13,Katie Flannery singled to center field (0-0); Addison Amaral advanced to second; Stefini Ma'Ake advanced to third.,1B 8,2,123,P,R,L,0,[],Away,Home,12_,2.0,0.0,['0-0'],2,Single
628958.xml,4/10/2026,MARYLAND,OREGON,Caitlin Olensky,Elon Butler,T2,14,Elon Butler flied out to ss (1-0 B).,F6,2,123,BP,R,L,0,[],Away,Home,123,3.0,1.0,"['0-0', '1-0']",2,Out
628958.xml,4/10/2026,OREGON,MARYLAND,Lyndsey Grein,Zayda Rocke,B2,15,Zayda Rocke struck out swinging (1-2 FBKS).,KS,0,___,FBKS,R,R,0,[],Home,Away,___,1.0,1.0,"['0-0', '0-1', '1-1', '1-2']",2,Strikeout
628958.xml,4/10/2026,OREGON,MARYLAND,Lyndsey Grein,Anna McGowan,B2,16,Anna McGowan struck out swinging (2-2 BSKBS).,KS,1,___,BSKBS,R,R,0,[],Home,Away,___,2.0,1.0,"['0-0', '1-0', '1-1', '1-2', '2-2']",2,Strikeout
628958.xml,4/10/2026,OREGON,MARYLAND,Lyndsey Grein,Caroline Fox,B2,17,Caroline Fox struck out swinging (0-2 SSS).,KS,2,___,SSS,L,R,0,[],Home,Away,___,3.0,1.0,"['0-0', '0-1', '0-2']",2,Strikeout
628958.xml,4/10/2026,MARYLAND,OREGON,Caitlin Olensky,Kaylynn Jones,T3,18,Kaylynn Jones walked (3-2 BKBKBB).,BB,0,1__,BKBKBB,L,L,0,[],Away,Home,___,0.0,0.0,"['0-0', '1-0', '1-1', '2-1', '2-2', '3-2']",3,Walk
628958.xml,4/10/2026,MARYLAND,OREGON,Caitlin Olensky,Amari Harper,T3,19,Amari Harper singled to right field (2-1 BFB); Kaylynn Jones advanced to third.,1B 9,0,1_3,BFBP,L,L,0,[],Away,Home,1__,0.0,0.0,"['0-0', '1-0', '1-1', '2-1']",3,Single
628958.xml,4/10/2026,MARYLAND,OREGON,Caitlin Olensky,Emma Cox,T3,20,"Emma Cox homered to right center, 3 RBI (2-0 BB); Amari Harper scored; Kaylynn Jones scored.",HR RC RBI3,0,___,BBP,R,L,3,"['Caitlin Olensky', 'Caitlin Olensky', 'Caitlin Olensky']",Away,Home,1_3,0.0,0.0,"['0-0', '1-0', '2-0']",3,Home Run
628958.xml,4/10/2026,MARYLAND,OREGON,Caitlin Olensky,Ayanna Shaw,T3,21,Ayanna Shaw tripled to left field (0-1 K).,3B LF,0,__3,KP,L,L,0,[],Away,Home,___,0.0,0.0,"['0-0', '0-1']",3,Triple
628958.xml,4/10/2026,MARYLAND,OREGON,Caitlin Olensky,Taryn Ho,T3,22,"Taryn Ho singled to third base, RBI (1-1 FB); Ayanna Shaw scored.",1B 5 RBI1,0,1__,FBP,R,L,1,['Caitlin Olensky'],Away,Home,__3,0.0,0.0,"['0-0', '0-1', '1-1']",3,Single
628958.xml,4/10/2026,MARYLAND,OREGON,Caitlin Olensky,Stefini Ma'Ake,T3,24,Stefini Ma'Ake flied out to 1b (0-0).,F3,0,1__,N/A,R,L,0,[],Away,Home,1__,1.0,1.0,['Unknown'],3,Out
628958.xml,4/10/2026,MARYLAND,OREGON,Caitlin Olensky,Addison Amaral,T3,25,Addison Amaral lined out to cf (1-0 B); Taryn Ho advanced to third.,L8,1,1_3,BP,R,L,0,[],Away,Home,1__,2.0,1.0,"['0-0', '1-0']",3,Out
628958.xml,4/10/2026,MARYLAND,OREGON,Caitlin Olensky,Katie Flannery,T3,27,Katie Flannery flied out to cf (2-0 BB).,F8,2,1_3,BBP,R,L,0,[],Away,Home,1_3,3.0,1.0,"['0-0', '1-0', '2-0']",3,Out
628958.xml,4/10/2026,OREGON,MARYLAND,Lyndsey Grein,Jaylee Williams,B3,29,Jaylee Williams struck out swinging (1-2 BSSS).,KS,0,___,BSSS,L,R,0,[],Home,Away,___,1.0,1.0,"['0-0', '1-0', '1-1', '1-2']",3,Strikeout
628958.xml,4/10/2026,OREGON,MARYLAND,Lyndsey Grein,Caitlyn Cornwell,B3,30,Caitlyn Cornwell grounded out to ss (0-0).,63,1,___,P,L,R,0,[],Home,Away,___,2.0,1.0,['0-0'],3,Out
628958.xml,4/10/2026,OREGON,MARYLAND,Lyndsey Grein,Sammi Woods,B3,31,Sammi Woods struck out swinging (2-2 KBFBS).,KS,2,___,KBFBS,R,R,0,[],Home,Away,___,3.0,1.0,"['0-0', '0-1', '1-1', '1-2', '2-2']",3,Strikeout
628958.xml,4/10/2026,MARYLAND,OREGON,Aubrey Wurst,Elon Butler,T4,34,Elon Butler walked (3-1 BBBKB).,BB,0,1__,BBBKB,R,R,0,[],Away,Home,___,0.0,0.0,"['0-0', '1-0', '2-0', '3-0', '3-1']",4,Walk
628958.xml,4/10/2026,MARYLAND,OREGON,Aubrey Wurst,Kaylynn Jones,T4,35,Kaylynn Jones walked (3-1 BBBKB); Elon Butler advanced to second.,BB,0,12_,BBBKB,L,R,0,[],Away,Home,1__,0.0,0.0,"['0-0', '1-0', '2-0', '3-0', '3-1']",4,Walk
628958.xml,4/10/2026,MARYLAND,OREGON,Aubrey Wurst,Amari Harper,T4,36,"Amari Harper singled, bunt (0-0); Kaylynn Jones advanced to second; Elon Butler advanced to third.",1B BU,0,123,P,L,R,0,[],Away,Home,12_,0.0,0.0,['0-0'],4,Single
628958.xml,4/10/2026,MARYLAND,OREGON,Aubrey Wurst,Emma Cox,T4,38,"Emma Cox walked, RBI (3-0 BBBB); Presley Lawton advanced to second; Kaylynn Jones advanced to third; Elon Butler scored.",BB RBI1,0,123,BBBB,R,R,1,['Aubrey Wurst'],Away,Home,123,0.0,0.0,"['0-0', '1-0', '2-0', '3-0']",4,Walk
628958.xml,4/10/2026,MARYLAND,OREGON,Caitlin Olensky,Ayanna Shaw,T4,41,"Ayanna Shaw flied out to cf, sacrifice fly, RBI (1-2 KBFF); Regan Legg advanced to second; Presley Lawton advanced to third; Kaylynn Jones scored.",F8 SF RBI1,0,_23,KBFFP,L,L,1,['Aubrey Wurst'],Away,Home,123,1.0,1.0,"['0-0', '0-1', '1-1', '1-2']",4,Sacrifice Fly
628958.xml,4/10/2026,MARYLAND,OREGON,Caitlin Olensky,Taryn Ho,T4,42,"Taryn Ho singled to right field, RBI (0-2 FK); Regan Legg advanced to third; Presley Lawton scored.",1B 9 RBI1,1,1_3,FKP,R,L,1,['Aubrey Wurst'],Away,Home,_23,1.0,0.0,"['0-0', '0-1', '0-2']",4,Single
628958.xml,4/10/2026,MARYLAND,OREGON,Caitlin Olensky,Remmington Hewitt,T4,45,Remmington Hewitt walked (3-0 BBBB).,BB,1,1_3,BBBB,R,L,0,[],Away,Home,1_3,1.0,0.0,"['0-0', '1-0', '2-0', '3-0']",4,Walk
628958.xml,4/10/2026,MARYLAND,OREGON,Caitlin Olensky,Addison Amaral,T4,46,Addison Amaral popped up to 1b (0-1 K).,P3,1,1_3,KP,R,L,0,[],Away,Home,1_3,2.0,1.0,"['0-0', '0-1']",4,Out
628958.xml,4/10/2026,MARYLAND,OREGON,Caitlin Olensky,Katie Flannery,T4,47,Katie Flannery grounded out to 3b (3-1 BBKB).,53,2,1_3,BBKBP,R,L,0,[],Away,Home,1_3,3.0,1.0,"['0-0', '1-0', '2-0', '2-1', '3-1']",4,Out
628958.xml,4/10/2026,OREGON,MARYLAND,Lyndsey Grein,Bailey Murphy,B4,51,Bailey Murphy singled to left center (1-2 FBFF).,1B LC,0,1__,FBFFP,L,R,0,[],Home,Away,___,0.0,0.0,"['0-0', '0-1', '1-1', '1-2']",4,Single
628958.xml,4/10/2026,OREGON,MARYLAND,Lyndsey Grein,Mariah Penta,B4,52,Mariah Penta reached on a fielder's choice (2-2 BFSB); Bailey Murphy out at second 1b to ss.,FC,0,1__,BFSBP,R,R,0,[],Home,Away,1__,1.0,1.0,"['0-0', '1-0', '1-1', '1-2', '2-2']",4,Fielders Choice
628958.xml,4/10/2026,OREGON,MARYLAND,Lyndsey Grein,Matti Benson,B4,53,Matti Benson flied out to ss (2-1 FBB).,F6,1,1__,FBBP,L,R,0,[],Home,Away,1__,2.0,1.0,"['0-0', '0-1', '1-1', '2-1']",4,Out
628958.xml,4/10/2026,OREGON,MARYLAND,Lyndsey Grein,Zayda Rocke,B4,54,Zayda Rocke struck out swinging (1-2 KSBS).,KS,2,1__,KSBS,R,R,0,[],Home,Away,1__,3.0,1.0,"['0-0', '0-1', '0-2', '1-2']",4,Strikeout
628958.xml,4/10/2026,MARYLAND,OREGON,Caitlin Olensky,Elon Butler,T5,55,Elon Butler flied out to ss (0-0).,F6,0,___,P,R,L,0,[],Away,Home,___,1.0,1.0,['0-0'],5,Out
628958.xml,4/10/2026,MARYLAND,OREGON,Caitlin Olensky,Kaylynn Jones,T5,56,Kaylynn Jones walked (3-2 BKSBBB).,BB,1,1__,BKSBBB,L,L,0,[],Away,Home,___,1.0,0.0,"['0-0', '1-0', '1-1', '1-2', '2-2', '3-2']",5,Walk
628958.xml,4/10/2026,MARYLAND,OREGON,Caitlin Olensky,Amari Harper,T5,58,"Amari Harper homered to right center, 2 RBI (2-2 BKSBFF); Kaylynn Jones scored.",HR RC RBI2,1,1__,BKSBFFP,L,L,2,"['Caitlin Olensky', 'Caitlin Olensky']",Away,Home,1__,1.0,0.0,"['0-0', '1-0', '1-1', '1-2', '2-2']",5,Home Run
628958.xml,4/10/2026,MARYLAND,OREGON,Caitlin Olensky,Emma Cox,T5,59,Emma Cox lined out to 1b (2-2 KBFBF).,L3,1,1__,KBFBFP,R,L,0,[],Away,Home,1__,2.0,1.0,"['0-0', '0-1', '1-1', '1-2', '2-2']",5,Out
628958.xml,4/10/2026,MARYLAND,OREGON,Caitlin Olensky,Ayanna Shaw,T5,60,Ayanna Shaw grounded out to 2b (1-1 BF).,43,2,1__,BFP,L,L,0,[],Away,Home,1__,3.0,1.0,"['0-0', '1-0', '1-1']",5,Out
628958.xml,4/10/2026,OREGON,MARYLAND,Maddie Milhorn,Anna McGowan,B5,62,Anna McGowan struck out swinging (0-2 KSFS).,KS,0,___,KSFS,R,R,0,[],Home,Away,___,1.0,1.0,"['0-0', '0-1', '0-2']",5,Strikeout
628958.xml,4/10/2026,OREGON,MARYLAND,Maddie Milhorn,Caroline Fox,B5,63,Caroline Fox grounded out to ss (0-1 K).,63,1,___,KP,L,R,0,[],Home,Away,___,2.0,1.0,"['0-0', '0-1']",5,Out
628958.xml,4/10/2026,OREGON,MARYLAND,Maddie Milhorn,Jaylee Williams,B5,64,Jaylee Williams singled to pitcher (3-2 BSBBK).,1B 1,2,1__,BSBBKP,L,R,0,[],Home,Away,___,2.0,0.0,"['0-0', '1-0', '1-1', '2-1', '3-1', '3-2']",5,Single
628958.xml,4/10/2026,OREGON,MARYLAND,Maddie Milhorn,Caitlyn Cornwell,B5,65,Caitlyn Cornwell struck out swinging (1-2 KKBS).,KS,2,1__,KKBS,L,R,0,[],Home,Away,1__,3.0,1.0,"['0-0', '0-1', '0-2', '1-2']",5,Strikeout
628959.xml,4/11/2026,MARYLAND,OREGON,Keira Bucher,Elon Butler,T1,3,Elon Butler struck out swinging (1-2 KKFBS).,KS,0,___,KKFBS,R,R,0,[],Away,Home,___,1.0,1.0,"['0-0', '0-1', '0-2', '1-2']",1,Strikeout
628959.xml,4/11/2026,MARYLAND,OREGON,Keira Bucher,Kaylynn Jones,T1,4,Kaylynn Jones popped up to ss (2-1 BFB).,P6,1,___,BFBP,L,R,0,[],Away,Home,___,2.0,1.0,"['0-0', '1-0', '1-1', '2-1']",1,Out
628959.xml,4/11/2026,MARYLAND,OREGON,Keira Bucher,Amari Harper,T1,5,Amari Harper lined out to 2b (1-0 B).,L4,2,___,BP,L,R,0,[],Away,Home,___,3.0,1.0,"['0-0', '1-0']",1,Out
628959.xml,4/11/2026,OREGON,MARYLAND,Taylour Spencer,Sammi Woods,B1,6,Sammi Woods grounded out to 2b (1-1 KB).,43,0,___,KBP,R,R,0,[],Home,Away,___,1.0,1.0,"['0-0', '0-1', '1-1']",1,Out
628959.xml,4/11/2026,OREGON,MARYLAND,Taylour Spencer,Bailey Murphy,B1,7,Bailey Murphy singled to center field (0-0).,1B 8,1,1__,N/A,L,R,0,[],Home,Away,___,1.0,0.0,['Unknown'],1,Single
628959.xml,4/11/2026,OREGON,MARYLAND,Taylour Spencer,Mariah Penta,B1,8,Mariah Penta doubled to left field (2-2 BBFK); Bailey Murphy advanced to third.,2B LF,1,_23,BBFKP,R,R,0,[],Home,Away,1__,1.0,0.0,"['0-0', '1-0', '2-0', '2-1', '2-2']",1,Double
628959.xml,4/11/2026,OREGON,MARYLAND,Taylour Spencer,Matti Benson,B1,9,"Matti Benson lined out to cf, sacrifice fly, RBI (1-0 B); Bailey Murphy scored.",L8 SF RBI1,1,_2_,BP,L,R,1,['Taylour Spencer'],Home,Away,_23,2.0,1.0,"['0-0', '1-0']",1,Sacrifice Fly
628959.xml,4/11/2026,OREGON,MARYLAND,Taylour Spencer,Zayda Rocke,B1,10,Zayda Rocke grounded out to ss (2-1 BBF).,63,2,_2_,BBFP,R,R,0,[],Home,Away,_2_,3.0,1.0,"['0-0', '1-0', '2-0', '2-1']",1,Out
628959.xml,4/11/2026,MARYLAND,OREGON,Keira Bucher,Emma Cox,T2,11,Emma Cox singled to left center (3-2 KBBBK).,1B LC,0,1__,KBBBKP,R,R,0,[],Away,Home,___,0.0,0.0,"['0-0', '0-1', '1-1', '2-1', '3-1', '3-2']",2,Single
628959.xml,4/11/2026,MARYLAND,OREGON,Keira Bucher,Ayanna Shaw,T2,13,Ayanna Shaw flied out to lf (1-1 BS).,F7,0,1__,BSP,L,R,0,[],Away,Home,1__,2.0,2.0,"['0-0', '1-0', '1-1']",2,Out
628959.xml,4/11/2026,MARYLAND,OREGON,Keira Bucher,Taryn Ho,T2,15,Taryn Ho flied out to cf (2-2 BFBKFF).,F8,2,1__,BFBKFFP,R,R,0,[],Away,Home,1__,3.0,1.0,"['0-0', '1-0', '1-1', '2-1', '2-2']",2,Out
628959.xml,4/11/2026,OREGON,MARYLAND,Taylour Spencer,Anna McGowan,B2,17,Anna McGowan flied out to ss (0-0).,F6,0,___,P,R,R,0,[],Home,Away,___,1.0,1.0,['0-0'],2,Out
628959.xml,4/11/2026,OREGON,MARYLAND,Taylour Spencer,Caroline Fox,B2,18,"Caroline Fox out at first 1b to 2b, bunt (0-1 K).",34 BU,1,___,KP,L,R,0,[],Home,Away,___,2.0,1.0,"['0-0', '0-1']",2,Out
628959.xml,4/11/2026,OREGON,MARYLAND,Taylour Spencer,Gracie Wilson,B2,19,Gracie Wilson grounded out to 2b (1-1 SB).,43,2,___,SBP,R,R,0,[],Home,Away,___,3.0,1.0,"['0-0', '0-1', '1-1']",2,Out
628959.xml,4/11/2026,MARYLAND,OREGON,Keira Bucher,Stefini Ma'Ake,T3,20,Stefini Ma'Ake singled to left field (0-2 KK).,1B 7,0,1__,KKP,R,R,0,[],Away,Home,___,0.0,0.0,"['0-0', '0-1', '0-2']",3,Single
628959.xml,4/11/2026,MARYLAND,OREGON,Keira Bucher,Addison Amaral,T3,21,Addison Amaral lined out to ss (2-2 BFBF).,L6,0,1__,BFBFP,R,R,0,[],Away,Home,1__,1.0,1.0,"['0-0', '1-0', '1-1', '2-1', '2-2']",3,Out
628959.xml,4/11/2026,MARYLAND,OREGON,Keira Bucher,Katie Flannery,T3,22,Katie Flannery grounded out to 3b (1-2 BKK); Stefini Ma'Ake advanced to second.,53,1,_2_,BKKP,R,R,0,[],Away,Home,1__,2.0,1.0,"['0-0', '1-0', '1-1', '1-2']",3,Out
628959.xml,4/11/2026,MARYLAND,OREGON,Keira Bucher,Elon Butler,T3,23,Elon Butler grounded out to 3b (2-1 BBK).,53,2,_2_,BBKP,R,R,0,[],Away,Home,_2_,3.0,1.0,"['0-0', '1-0', '2-0', '2-1']",3,Out
628959.xml,4/11/2026,OREGON,MARYLAND,Taylour Spencer,Caitlyn Cornwell,B3,24,Caitlyn Cornwell singled to pitcher (0-0).,1B 1,0,1__,P,L,R,0,[],Home,Away,___,0.0,0.0,['0-0'],3,Single
628959.xml,4/11/2026,OREGON,MARYLAND,Taylour Spencer,Sammi Woods,B3,25,Sammi Woods flied out to cf (1-1 FB).,F8,0,1__,FBP,R,R,0,[],Home,Away,1__,1.0,1.0,"['0-0', '0-1', '1-1']",3,Out
628959.xml,4/11/2026,OREGON,MARYLAND,Taylour Spencer,Bailey Murphy,B3,26,Bailey Murphy reached on a fielder's choice (0-0); Caitlyn Cornwell out at second 2b to ss.,FC,1,1__,P,L,R,0,[],Home,Away,1__,2.0,1.0,['0-0'],3,Fielders Choice
628959.xml,4/11/2026,OREGON,MARYLAND,Taylour Spencer,Mariah Penta,B3,27,Mariah Penta reached on a fielder's choice (0-0); Bailey Murphy out at second ss to 2b.,FC,2,1__,N/A,R,R,0,[],Home,Away,1__,3.0,1.0,['Unknown'],3,Fielders Choice
628959.xml,4/11/2026,MARYLAND,OREGON,Keira Bucher,Kaylynn Jones,T4,28,Kaylynn Jones reached first on a fielding error by ss (2-2 BKBK).,E6F,0,1__,BKBKP,L,R,0,[],Away,Home,___,0.0,0.0,"['0-0', '1-0', '1-1', '2-1', '2-2']",4,Reached on Error
628959.xml,4/11/2026,MARYLAND,OREGON,Keira Bucher,Amari Harper,T4,29,Amari Harper grounded out to 2b (1-1 BK); Kaylynn Jones advanced to second.,43,0,_2_,BKP,L,R,0,[],Away,Home,1__,1.0,1.0,"['0-0', '1-0', '1-1']",4,Out
628959.xml,4/11/2026,MARYLAND,OREGON,Keira Bucher,Emma Cox,T4,30,Emma Cox walked (3-0 BBBB).,BB,1,12_,BBBB,R,R,0,[],Away,Home,_2_,1.0,0.0,"['0-0', '1-0', '2-0', '3-0']",4,Walk
